Time,Temperature,Humidity,Precipitation,VWC_1,pF_1,SoilTemperature_1,VWC_2,pF_2,SoilTemperature_2,VWC_3,pF_3,SoilTemperature_3,VWC_4,pF_4,SoilTemperature_4
2017/7/3 23:00,21.9,87.206,1,47.915,1.991,22.8,46.137,1.991,20.7,47.103,2,21.5,40.8,1.987,22.8
2017/7/4 0:00,21.3,87.305,0,47.915,1.991,22.8,46.137,1.991,20.7,47.103,2,21.5,40.1,1.987,22.8
2017/7/4 1:00,21.2,87.445,0,47.824,1.991,22.7,46.137,1.991,20.7,47.192,2,21.5,39.7,1.987,22.8
2017/7/4 2:00,21.1,87.184,22,47.824,1.99,22.7,46.485,1.991,20.8,47.014,1.999,21.5,41.4,1.986,22.7
2017/7/4 3:00,20.8,87.992,8,46.573,1.987,22.7,48.191,1.987,21.2,47.103,1.996,21.5,44.9,1.983,22.8
2017/7/4 4:00,20.7,87.716,21,46.748,1.987,22.4,48.936,1.983,21.3,47.192,1.995,21.6,44.9,1.982,22.8
2017/7/4 5:00,20.5,87.974,6,46.925,1.987,22.3,50.576,1.977,21.7,48.936,1.991,21.7,47.8,1.979,22.8
2017/7/4 6:00,20.7,88.125,3,46.748,1.987,22.2,50.478,1.977,21.6,51.476,1.987,21.9,49.6,1.977,22.4
2017/7/4 7:00,21.3,88.096,1,46.748,1.987,22.2,50.281,1.975,21.6,51.578,1.987,21.9,49.6,1.977,22.2
2017/7/4 8:00,22,88.189,1,47.282,1.987,22.1,48.936,1.982,21.6,51.578,1.986,21.9,49.8,1.975,22.2
2017/7/4 9:00,22.3,88.45,2,47.915,1.987,22.1,47.192,1.982,21.6,51.679,1.986,21.8,49.6,1.974,22.3
2017/7/4 10:00,22.3,88.45,8,47.461,1.987,22.2,47.103,1.982,21.5,51.274,1.986,21.8,47.6,1.978,22.3
2017/7/4 11:00,22.1,88.406,9,46.837,1.985,22.3,47.461,1.982,21.6,51.274,1.983,21.8,47.6,1.977,22.4
2017/7/4 12:00,22.1,88.406,5,46.837,1.985,22.3,47.552,1.981,21.6,51.578,1.982,21.8,48.5,1.977,22.5
2017/7/4 13:00,22.4,88.283,2,46.925,1.984,22.4,47.282,1.978,21.7,50.086,1.986,21.8,45.6,1.976,22.7
2017/7/4 14:00,22.9,88.512,0,47.371,1.984,22.5,47.014,1.977,21.6,48.283,1.991,21.8,43.8,1.973,22.8
2017/7/4 15:00,23.2,87.975,1,48.283,1.987,22.5,46.837,1.977,21.6,47.642,1.991,21.8,41.1,1.973,22.9
2017/7/4 16:00,23,87.977,0,48.283,1.987,22.5,46.66,1.977,21.6,47.642,1.991,21.8,40.1,1.973,22.8
2017/7/4 17:00,22.8,88.328,1,48.191,1.987,22.4,46.66,1.977,21.5,47.642,1.991,21.7,39.6,1.974,22.8
2017/7/4 18:00,22.6,88.312,0,48.191,1.987,22.4,46.485,1.977,21.5,47.552,1.991,21.7,39.4,1.976,22.7
2017/7/4 19:00,22.4,88.653,1,48.191,1.987,22.3,46.485,1.979,21.5,47.552,1.991,21.6,39.3,1.977,22.7
2017/7/4 20:00,22.1,88.782,0,48.099,1.987,22.3,46.398,1.979,21.4,47.552,1.991,21.6,39.1,1.977,22.7
2017/7/4 21:00,22,88.568,0,48.099,1.987,22.3,46.224,1.979,21.4,47.552,1.991,21.6,39,1.977,22.6
2017/7/4 22:00,21.6,88.819,0,48.191,1.987,22.3,46.137,1.978,21.4,47.552,1.991,21.5,39,1.977,22.6
2017/7/4 23:00,21.6,88.431,0,48.099,1.987,22.3,46.137,1.98,21.3,47.461,1.991,21.5,39,1.977,22.6
2017/7/5 0:00,21.6,88.431,0,48.099,1.987,22.2,46.137,1.981,21.3,47.371,1.991,21.5,38.8,1.977,22.5
2017/7/5 1:00,21.7,88.663,3,48.191,1.986,22.2,46.051,1.979,21.3,47.371,1.991,21.5,38.8,1.977,22.5
2017/7/5 2:00,21.4,88.735,1,48.283,1.986,22.4,46.051,1.98,21.3,47.282,1.991,21.5,41.4,1.973,22.5
2017/7/5 3:00,21.4,88.735,1,48.283,1.987,22.4,46.224,1.977,21.3,47.552,1.991,21.5,40.1,1.973,22.5
2017/7/5 4:00,21.2,89.035,0,48.283,1.986,22.4,46.485,1.977,21.3,47.642,1.991,21.5,39.7,1.973,22.5
2017/7/5 5:00,21.1,88.783,0,48.191,1.983,22.3,46.573,1.977,21.3,47.642,1.991,21.5,39.6,1.973,22.4
2017/7/5 6:00,21.2,89.035,2,48.191,1.985,22.4,46.485,1.977,21.2,47.642,1.99,21.4,40.3,1.973,22.4
2017/7/5 7:00,22,88.568,0,48.191,1.982,22.3,46.485,1.977,21.2,47.642,1.987,21.4,40.3,1.973,22.4
2017/7/5 8:00,22.4,87.545,0,48.099,1.984,22.3,46.485,1.977,21.2,47.824,1.987,21.4,39.7,1.973,22.4
2017/7/5 9:00,21.9,87.586,0,48.007,1.987,22.3,46.398,1.977,21.2,48.007,1.987,21.4,39.3,1.973,22.3
2017/7/5 10:00,22,87.054,0,47.915,1.987,22.3,46.311,1.977,21.2,48.099,1.987,21.4,39.1,1.973,22.3
2017/7/5 11:00,22.6,87.217,0,47.915,1.987,22.2,46.137,1.977,21.2,48.099,1.987,21.4,38.9,1.973,22.3
2017/7/5 12:00,24,85.847,0,47.915,1.987,22.2,45.879,1.977,21.2,48.099,1.987,21.4,38.6,1.973,22.3
2017/7/5 13:00,27,79.692,0,48.468,1.987,22.2,45.369,1.977,21.2,48.007,1.987,21.4,38.4,1.973,22.2
2017/7/5 14:00,29.4,65.397,0,48.468,1.987,22.2,45.369,1.977,21.2,48.007,1.987,21.4,38.2,1.973,22.2
2017/7/5 15:00,27.4,68.251,0,45.201,1.987,22.1,45.033,1.977,21.2,47.915,1.987,21.4,38.1,1.973,22.2
2017/7/5 16:00,28.5,66.067,0,46.925,1.987,22.1,45.538,1.977,21.1,47.915,1.987,21.4,37.9,1.973,22.1
2017/7/5 17:00,24.9,74.354,0,44.702,1.987,22.1,45.201,1.977,21.1,47.915,1.987,21.3,37.8,1.973,22.1
2017/7/5 18:00,24.3,75.094,0,44.455,1.987,22.1,45.623,1.977,21.1,48.007,1.987,21.3,37.7,1.973,22.1
2017/7/5 19:00,23.1,77.534,0,44.292,1.987,22.1,45.623,1.977,21.1,48.099,1.987,21.3,37.6,1.973,22.1
2017/7/5 20:00,21.4,82.846,0,44.13,1.987,22.1,45.623,1.977,21.1,48.007,1.987,21.3,37.5,1.973,22.1
2017/7/5 21:00,21.5,84.681,0,44.049,1.987,22,45.623,1.977,21.1,48.099,1.987,21.3,37.5,1.973,22.1
2017/7/5 22:00,21.6,82.613,0,44.13,1.987,22,45.538,1.977,21.1,48.099,1.987,21.3,37.4,1.973,22.1
2017/7/5 23:00,21.2,83.073,0,44.211,1.987,22,45.453,1.977,21.1,48.099,1.987,21.3,37.4,1.973,22.1
2017/7/6 0:00,20.6,86.196,0,44.049,1.987,22,45.453,1.977,21.1,48.099,1.987,21.3,37.3,1.973,22.1
2017/7/6 1:00,20.4,87.266,0,43.968,1.987,22,45.453,1.977,21.1,48.099,1.987,21.3,37.2,1.973,22.1
2017/7/6 2:00,20.8,85.548,0,43.888,1.987,22,45.453,1.977,21.1,48.099,1.987,21.3,37.2,1.973,22.1
2017/7/6 3:00,20.8,86.362,0,43.888,1.987,22,45.369,1.977,21.1,48.099,1.987,21.3,37.1,1.973,22.1
2017/7/6 4:00,20.8,85.955,0,43.888,1.987,22,45.453,1.977,21.1,48.099,1.987,21.3,37,1.973,22.1
2017/7/6 5:00,20.8,86.362,0,43.888,1.987,22,45.369,1.977,21.1,48.099,1.987,21.3,37,1.973,22.1
2017/7/6 6:00,21.3,84.935,0,43.968,1.987,22,45.285,1.977,21.1,48.099,1.987,21.3,37,1.973,22.1
2017/7/6 7:00,23.6,78.663,0,43.968,1.987,22,45.285,1.977,21.1,48.099,1.987,21.3,37,1.972,22.1
2017/7/6 8:00,26,71.138,0,44.13,1.987,22,45.369,1.977,21.1,48.099,1.987,21.3,36.9,1.97,22.1
2017/7/6 9:00,27.3,66.446,0,44.537,1.987,22,45.285,1.977,21.1,48.007,1.987,21.3,36.7,1.968,22
2017/7/6 10:00,25.1,72.53,0,43.569,1.987,22,45.201,1.977,21.1,48.007,1.987,21.3,36.7,1.968,22
2017/7/6 11:00,28.1,64.465,0,44.455,1.987,22,45.201,1.977,21.1,48.099,1.986,21.3,36.5,1.968,22
2017/7/6 12:00,28.1,62.623,0,45.201,1.99,22,45.117,1.977,21.1,48.099,1.986,21.3,36.4,1.968,22
2017/7/6 13:00,30.5,58.872,0,45.879,1.991,22,44.619,1.977,21,48.099,1.985,21.3,36.3,1.968,22
2017/7/6 14:00,30.4,58.288,0,43.968,1.991,22,43.888,1.977,21,47.915,1.985,21.2,36.2,1.968,21.9
2017/7/6 15:00,27.5,63.493,0,42.555,1.991,22,43.808,1.978,21,47.824,1.984,21.2,36.1,1.968,21.9
2017/7/6 16:00,25.7,69.383,0,42.403,1.991,22,43.808,1.979,21,47.824,1.984,21.2,35.9,1.968,21.9
2017/7/6 17:00,25.9,68.865,0,42.327,1.991,22,43.728,1.982,21,47.824,1.982,21.2,35.9,1.968,21.9
2017/7/6 18:00,25.8,66.865,0,42.403,1.991,22,43.648,1.982,21,47.824,1.982,21.2,35.9,1.968,21.9
2017/7/6 19:00,22.9,75.253,0,42.632,1.991,22,43.648,1.982,21,47.824,1.982,21.2,35.9,1.968,21.9
2017/7/6 20:00,21.3,81.775,0,42.786,1.991,22,43.569,1.982,21,47.824,1.982,21.2,35.8,1.968,21.9
2017/7/6 21:00,20.6,83.721,0,42.786,1.991,22,43.569,1.982,21,47.824,1.982,21.2,35.8,1.968,21.9
2017/7/6 22:00,19.7,86.334,0,43.253,1.991,22,43.648,1.982,21,47.824,1.982,21.2,35.8,1.968,21.9
2017/7/6 23:00,19.6,86.433,0,43.332,1.991,22,43.808,1.982,21,47.824,1.982,21.2,35.8,1.968,22
2017/7/7 0:00,19.7,86.334,0,43.175,1.991,22,43.808,1.982,21,47.824,1.982,21.2,35.8,1.968,22
2017/7/7 1:00,18.8,87.161,0,43.411,1.991,22,43.888,1.982,21,47.824,1.982,21.2,35.8,1.968,22
2017/7/7 2:00,18.2,87.147,0,43.332,1.991,22,43.968,1.982,21,47.824,1.982,21.2,35.8,1.968,22
2017/7/7 3:00,18,87.765,0,43.175,1.991,22,43.968,1.982,21,47.915,1.982,21.2,35.8,1.968,22
2017/7/7 4:00,17.8,87.403,0,43.411,1.991,22,44.13,1.982,21,47.915,1.982,21.2,35.8,1.968,22
2017/7/7 5:00,17.2,87.717,0,43.332,1.991,22,44.13,1.982,21,47.642,1.982,21.2,35.8,1.968,22
2017/7/7 6:00,17.9,88.319,0,43.808,1.991,22,44.13,1.982,21,47.371,1.982,21.2,35.8,1.968,22
2017/7/7 7:00,20.2,87.928,0,44.049,1.991,22,44.13,1.982,21,47.552,1.982,21.2,35.8,1.968,22
2017/7/7 8:00,24.2,83.829,0,43.888,1.991,22,44.13,1.982,21,47.733,1.982,21.2,35.8,1.968,22
2017/7/7 9:00,28.9,77.864,0,44.537,1.991,22,43.968,1.982,21,47.824,1.982,21.2,35.7,1.968,22
2017/7/7 10:00,33,56.657,0,47.552,1.991,22,43.332,1.982,21,47.733,1.982,21.2,35.6,1.968,21.9
2017/7/7 11:00,36.1,47.358,0,46.66,1.991,22,43.332,1.982,21,47.733,1.982,21.2,35.5,1.968,21.9
2017/7/7 12:00,34.9,49.527,0,46.051,1.991,22,43.253,1.982,21,47.642,1.982,21.2,35.4,1.968,21.9
2017/7/7 13:00,32.8,54.885,0,45.538,1.991,22,43.175,1.982,21,47.642,1.982,21.2,35.2,1.968,21.8
2017/7/7 14:00,33.4,55.399,0,45.369,1.991,22,43.175,1.982,21,47.642,1.982,21.2,35.2,1.968,21.8
2017/7/7 15:00,32.1,57.932,0,44.95,1.991,22,43.175,1.982,21,47.642,1.982,21.2,35,1.968,21.8
2017/7/7 16:00,31.4,58.537,0,44.95,1.992,21.9,43.097,1.982,21,47.642,1.982,21.2,35,1.968,21.8
2017/7/7 17:00,29.1,60.085,0,44.455,1.993,21.9,43.019,1.982,21,47.642,1.982,21.2,34.9,1.968,21.8
2017/7/7 18:00,26.9,60.968,0,44.292,1.993,21.9,43.019,1.982,21,47.642,1.982,21.2,34.9,1.968,21.8
2017/7/7 19:00,24,69.08,0,44.049,1.994,21.9,42.941,1.982,21,47.642,1.982,21.2,34.8,1.968,21.9
2017/7/7 20:00,21.7,78.64,0,44.049,1.994,21.9,42.941,1.982,21,47.642,1.982,21.2,34.8,1.968,21.9
2017/7/7 21:00,20.8,81.881,0,44.049,1.994,21.9,42.941,1.982,21,47.642,1.982,21.2,34.8,1.968,21.9
2017/7/7 22:00,20.4,83.925,0,44.049,1.995,21.9,42.941,1.982,21,47.642,1.982,21.2,34.8,1.968,22
2017/7/7 23:00,20.2,84.123,0,44.049,1.994,22,42.941,1.982,21,47.642,1.982,21.2,34.8,1.969,22
2017/7/8 0:00,19.8,85.366,0,44.374,1.995,22,42.941,1.982,21,47.642,1.982,21.2,34.8,1.973,22
2017/7/8 1:00,19.9,84.839,0,44.537,1.995,22,42.941,1.982,21,47.642,1.982,21.2,34.8,1.973,22.1
2017/7/8 2:00,19.5,84.764,0,44.455,1.995,22,42.941,1.982,21,47.642,1.982,21.2,34.8,1.973,22.1
2017/7/8 3:00,18.8,86.239,0,44.784,1.994,22,42.941,1.982,21,47.642,1.982,21.2,34.8,1.973,22.1
2017/7/8 4:00,19,86.079,0,45.117,1.995,22,42.941,1.982,21,47.642,1.982,21.2,34.8,1.973,22.1
2017/7/8 5:00,18.7,86.315,0,45.793,1.995,22,43.253,1.982,21.1,47.642,1.982,21.3,34.8,1.973,22.1
2017/7/8 6:00,19.3,85.378,0,45.201,1.995,22,43.569,1.982,21.1,47.642,1.982,21.3,34.8,1.973,22.2
2017/7/8 7:00,22.5,78.203,0,44.867,1.995,22.1,43.569,1.982,21.1,47.642,1.982,21.3,34.8,1.973,22.2
2017/7/8 8:00,27.3,66.722,0,44.867,1.995,22.1,43.569,1.982,21.1,47.733,1.982,21.3,34.8,1.973,22.2
2017/7/8 9:00,32.5,57.865,0,44.867,1.995,22.1,43.728,1.982,21.1,47.824,1.982,21.3,34.7,1.973,22.1
2017/7/8 10:00,35.1,52.872,0,45.285,1.995,22.1,43.808,1.982,21.1,47.733,1.982,21.3,34.6,1.973,22.1
2017/7/8 11:00,38.1,46.365,0,45.538,1.995,22.1,43.808,1.983,21.1,47.642,1.982,21.3,34.6,1.973,22.1
2017/7/8 12:00,36.4,46.255,0,45.369,1.995,22.1,43.569,1.984,21.1,47.642,1.982,21.3,34.4,1.976,22.1
2017/7/8 13:00,34.9,51.673,0,44.867,1.995,22.1,44.049,1.985,21.1,47.642,1.982,21.3,34.3,1.977,22
2017/7/8 14:00,36.9,44.687,0,44.049,1.995,22.1,44.455,1.986,21.1,47.642,1.982,21.3,34.2,1.977,22
2017/7/8 15:00,34.7,51.706,0,43.888,1.995,22,43.253,1.986,21.1,47.642,1.982,21.3,34.1,1.977,22
2017/7/8 16:00,33.7,55.624,0,43.728,1.995,22,43.253,1.987,21.1,47.642,1.982,21.3,34.1,1.977,22
2017/7/8 17:00,31.4,57.667,0,43.808,1.995,22,44.619,1.987,21.1,47.642,1.983,21.3,34,1.977,22
2017/7/8 18:00,28.7,61.239,0,43.728,1.995,22,43.49,1.987,21.1,47.552,1.986,21.3,33.9,1.977,22
2017/7/8 19:00,25.3,70.431,0,43.728,1.996,22,43.411,1.987,21.1,47.552,1.986,21.3,33.9,1.977,22.1
2017/7/8 20:00,23.6,74.541,0,43.728,1.997,22,42.863,1.987,21.1,47.461,1.987,21.3,33.9,1.977,22.1
2017/7/8 21:00,23.5,75.338,0,43.728,1.997,22.1,42.555,1.987,21.1,47.461,1.987,21.3,33.9,1.977,22.1
2017/7/8 22:00,23,78.716,0,43.888,1.997,22.1,42.786,1.987,21.1,47.461,1.987,21.3,33.9,1.977,22.2
2017/7/8 23:00,21.7,83.266,0,43.808,1.998,22.1,42.863,1.987,21.1,47.461,1.987,21.3,33.9,1.977,22.2
2017/7/9 0:00,21.9,81.874,0,43.808,1.999,22.1,43.019,1.987,21.1,47.461,1.987,21.3,33.9,1.978,22.3
2017/7/9 1:00,21.3,83.355,0,43.808,1.999,22.1,43.411,1.987,21.1,47.552,1.987,21.3,33.9,1.98,22.3
2017/7/9 2:00,21.4,82.06,0,43.888,2,22.1,43.411,1.987,21.1,47.552,1.987,21.3,33.9,1.981,22.3
2017/7/9 3:00,20.8,83.918,0,43.888,2,22.2,42.786,1.987,21.1,47.552,1.987,21.4,33.9,1.982,22.4
2017/7/9 4:00,20.7,83.617,0,43.888,2,22.2,42.941,1.987,21.2,47.642,1.987,21.4,33.9,1.982,22.4
2017/7/9 5:00,20.5,83.409,0,43.888,2,22.2,43.332,1.987,21.2,47.642,1.987,21.4,33.9,1.982,22.4
2017/7/9 6:00,21.2,82.278,0,43.888,2,22.2,42.786,1.987,21.2,47.642,1.987,21.4,33.9,1.982,22.4
2017/7/9 7:00,24.2,75.214,0,43.968,2,22.2,42.786,1.987,21.2,47.642,1.987,21.4,33.9,1.982,22.4
2017/7/9 8:00,28.4,64.9,0,45.201,2,22.2,43.411,1.987,21.2,47.642,1.987,21.4,33.9,1.982,22.4
2017/7/9 9:00,33.2,57.793,0,45.117,2,22.2,42.863,1.987,21.2,47.642,1.987,21.4,33.8,1.982,22.4
2017/7/9 10:00,36.2,51.925,0,44.455,2,22.2,42.786,1.987,21.2,47.642,1.987,21.4,33.7,1.983,22.4
2017/7/9 11:00,39.5,44.527,0,44.374,2,22.2,42.1,1.987,21.2,47.552,1.987,21.5,33.6,1.987,22.4
2017/7/9 12:00,38.2,47.607,0,43.888,2,22.3,42.025,1.987,21.2,47.461,1.987,21.5,33.5,1.987,22.4
2017/7/9 13:00,37,52.886,0,43.569,2.003,22.2,41.949,1.987,21.2,47.282,1.988,21.5,33.4,1.991,22.3
2017/7/9 14:00,37.6,51.34,0,43.411,2.004,22.2,41.875,1.987,21.2,47.282,1.991,21.5,33.2,1.994,22.3
2017/7/9 15:00,35.6,56.764,0,43.411,2.004,22.2,41.875,1.988,21.2,47.282,1.991,21.5,33.2,1.997,22.3
2017/7/9 16:00,34.9,56.321,0,43.253,2.004,22.2,41.875,1.991,21.2,47.282,1.991,21.5,33.1,2,22.3
2017/7/9 17:00,32.4,59.837,0,43.253,2.004,22.2,41.875,1.991,21.3,47.282,1.991,21.5,33,2.004,22.3
2017/7/9 18:00,29.8,63.192,0,43.097,2.005,22.3,41.875,1.991,21.3,47.282,1.991,21.5,33,2.007,22.3
2017/7/9 19:00,27.4,67.977,0,43.097,2.007,22.3,41.8,1.991,21.3,47.192,1.991,21.5,33,2.01,22.4
2017/7/9 20:00,25.4,73.715,0,43.019,2.008,22.3,41.8,1.995,21.3,46.925,1.991,21.5,33,2.013,22.4
2017/7/9 21:00,24.2,78.527,0,43.019,2.009,22.3,41.726,1.995,21.3,46.925,1.991,21.5,33,2.016,22.5
2017/7/9 22:00,23.6,80.724,0,43.175,2.009,22.3,41.726,1.995,21.3,46.925,1.991,21.5,33,2.017,22.5
2017/7/9 23:00,23.3,81.499,0,43.332,2.009,22.3,41.726,1.995,21.3,47.014,1.991,21.5,33,2.022,22.6
2017/7/10 0:00,23.6,80.037,0,43.411,2.009,22.3,41.726,1.996,21.3,47.014,1.992,21.5,33,2.023,22.6
2017/7/10 1:00,22.9,81.703,0,43.411,2.009,22.4,41.726,1.998,21.3,47.014,1.995,21.6,33,2.026,22.6
2017/7/10 2:00,22.7,81.611,0,43.411,2.009,22.4,41.726,2,21.3,47.103,1.995,21.6,33,2.028,22.7
2017/7/10 3:00,21.7,85.194,0,43.411,2.009,22.4,41.726,2,21.4,47.103,1.995,21.6,33,2.03,22.7
2017/7/10 4:00,22.1,84.267,0,43.411,2.009,22.4,41.726,2,21.4,47.103,1.995,21.6,33,2.033,22.7
2017/7/10 5:00,21.5,86.242,0,43.332,2.009,22.5,41.8,2,21.4,47.103,1.995,21.6,33,2.034,22.7
2017/7/10 6:00,22.4,84.959,0,43.411,2.009,22.5,41.8,2,21.4,47.103,1.995,21.7,33,2.038,22.8
2017/7/10 7:00,24.9,77.849,0,43.411,2.009,22.5,41.8,2,21.4,47.103,1.995,21.7,33,2.039,22.8
2017/7/10 8:00,29,68.175,0,43.728,2.009,22.5,41.8,2,21.4,47.282,1.995,21.7,32.9,2.042,22.8
2017/7/10 9:00,33.7,58.873,0,43.888,2.009,22.5,41.8,2,21.4,47.192,1.995,21.7,32.9,2.046,22.8
2017/7/10 10:00,36.4,54.321,0,44.049,2.01,22.5,41.8,2,21.5,47.103,1.996,21.7,32.8,2.051,22.8
2017/7/10 11:00,39.9,49.576,0,44.374,2.013,22.6,41.875,2.003,21.5,47.103,2,21.7,32.8,2.057,22.7
2017/7/10 12:00,38.6,52.139,0,44.374,2.013,22.6,41.875,2.004,21.5,47.014,2,21.7,32.7,2.063,22.7
2017/7/10 13:00,37.3,55.632,0,44.049,2.014,22.6,41.8,2.004,21.5,47.103,2.003,21.7,32.6,2.07,22.7
2017/7/10 14:00,37.4,56.421,0,44.049,2.017,22.6,41.8,2.005,21.5,47.014,2.004,21.7,32.5,2.078,22.7
2017/7/10 15:00,35.6,59.344,0,43.411,2.019,22.6,41.726,2.009,21.5,46.925,2.007,21.8,32.3,2.085,22.7
2017/7/10 16:00,34.5,59.414,0,43.097,2.022,22.6,41.726,2.009,21.5,46.925,2.009,21.8,32.3,2.093,22.7
2017/7/10 17:00,32.3,61.831,0,42.941,2.024,22.6,41.726,2.01,21.5,46.925,2.01,21.8,32.2,2.101,22.7
2017/7/10 18:00,29.9,65.675,0,42.786,2.026,22.6,41.726,2.013,21.5,46.837,2.013,21.8,32.2,2.108,22.7
2017/7/10 19:00,28.1,69.99,0,42.709,2.027,22.6,41.726,2.013,21.5,46.748,2.013,21.8,32.1,2.115,22.7
2017/7/10 20:00,26.2,76.478,0,42.479,2.03,22.6,41.726,2.015,21.5,46.748,2.015,21.8,32.1,2.121,22.8
2017/7/10 21:00,25.4,78.958,0,42.479,2.03,22.6,41.8,2.017,21.5,46.748,2.017,21.8,32.1,2.126,22.8
2017/7/10 22:00,25,80.86,0,42.555,2.03,22.6,41.875,2.017,21.6,46.748,2.017,21.8,32.1,2.131,22.9
2017/7/10 23:00,24.6,82.815,0,42.632,2.03,22.7,41.875,2.017,21.6,46.66,2.018,21.8,32.1,2.134,22.9
2017/7/11 0:00,25,81.176,0,42.632,2.031,22.7,42.025,2.021,21.6,46.748,2.021,21.9,32.1,2.138,23
2017/7/11 1:00,24,84.841,0,42.632,2.032,22.7,42.025,2.022,21.6,46.66,2.022,21.9,32.1,2.141,23
2017/7/11 2:00,24.3,83.657,0,42.709,2.034,22.7,42.1,2.022,21.6,46.66,2.022,21.9,32.1,2.145,23
2017/7/11 3:00,24.3,84.645,0,42.709,2.034,22.8,42.251,2.022,21.6,46.66,2.024,21.9,32.1,2.148,23.1
2017/7/11 4:00,24.5,83.312,0,42.709,2.034,22.8,42.479,2.022,21.7,46.66,2.026,21.9,32.1,2.151,23.1
2017/7/11 5:00,23.8,85.867,0,42.709,2.034,22.8,42.709,2.025,21.7,46.573,2.026,22,32.1,2.154,23.1
2017/7/11 6:00,23.5,87.433,0,42.786,2.033,22.8,43.332,2.026,21.7,46.485,2.026,22,32.1,2.156,23.1
2017/7/11 7:00,25.2,86.769,0,44.049,2.032,22.8,42.709,2.026,21.7,46.573,2.03,22,32.1,2.159,23.2
2017/7/11 8:00,28.7,82.838,0,44.455,2.034,22.9,42.786,2.026,21.7,46.573,2.03,22,32.1,2.162,23.2
2017/7/11 9:00,33.6,77.849,0,44.211,2.034,22.9,43.569,2.026,21.7,46.573,2.031,22,32,2.169,23.2
2017/7/11 10:00,37.2,55.779,0,44.537,2.038,22.9,43.332,2.026,21.7,46.573,2.034,22.1,32,2.177,23.1
2017/7/11 11:00,40.8,46.086,0,43.728,2.042,22.9,43.097,2.03,21.8,46.573,2.036,22.1,31.9,2.187,23.1
2017/7/11 12:00,38.3,53.881,0,43.648,2.046,22.9,41.949,2.03,21.8,46.485,2.04,22.1,31.8,2.198,23.1
2017/7/11 13:00,37.5,54.565,0,44.211,2.051,22.9,41.726,2.031,21.8,46.485,2.043,22.1,31.7,2.209,23.1
2017/7/11 14:00,38.4,52.557,0,43.728,2.056,22.9,42.786,2.034,21.8,46.398,2.047,22.1,31.7,2.219,23.1
2017/7/11 15:00,36.4,57.12,0,43.49,2.062,22.9,43.332,2.035,21.8,46.398,2.052,22.1,31.6,2.228,23.1
2017/7/11 16:00,35.8,56.312,0,43.411,2.068,22.9,43.728,2.038,21.8,46.311,2.056,22.1,31.5,2.237,23.1
2017/7/11 17:00,32.2,59.685,0,42.709,2.074,22.9,43.728,2.04,21.8,46.311,2.061,22.1,31.5,2.243,23.1
2017/7/11 18:00,30.3,62.099,0,42.479,2.078,23,41.577,2.042,21.8,46.224,2.067,22.1,31.5,2.247,23.1
2017/7/11 19:00,30.1,61.643,0,42.479,2.083,23,41.43,2.045,21.8,46.224,2.072,22.1,31.4,2.25,23.2
2017/7/11 20:00,29,66.427,0,42.327,2.088,23,41.43,2.046,21.9,46.224,2.076,22.1,31.4,2.252,23.2
2017/7/11 21:00,27.2,73.77,0,42.327,2.093,23,41.43,2.05,21.9,46.311,2.081,22.2,31.4,2.254,23.2
2017/7/11 22:00,26.5,75.425,0,42.327,2.096,23,41.43,2.05,21.9,46.398,2.086,22.2,31.4,2.254,23.3
2017/7/11 23:00,25.8,76.804,0,42.327,2.1,23.1,41.43,2.054,21.9,46.398,2.089,22.2,31.4,2.256,23.3
2017/7/12 0:00,25.6,78.025,0,42.327,2.102,23.1,41.356,2.055,21.9,46.398,2.093,22.2,31.4,2.257,23.4
2017/7/12 1:00,25.6,78.635,0,42.403,2.105,23.1,41.43,2.058,21.9,46.398,2.096,22.2,31.4,2.258,23.4
2017/7/12 2:00,25.8,80.117,0,42.479,2.106,23.1,41.43,2.058,21.9,46.311,2.1,22.3,31.4,2.259,23.4
2017/7/12 3:00,24.9,83.568,0,42.479,2.109,23.2,41.356,2.062,22,46.398,2.103,22.3,31.4,2.261,23.5
2017/7/12 4:00,24.8,81.831,0,42.479,2.109,23.2,41.356,2.062,22,46.398,2.106,22.3,31.4,2.263,23.5
2017/7/12 5:00,24.7,82.643,0,42.479,2.111,23.2,41.356,2.062,22,46.398,2.108,22.3,31.4,2.264,23.5
2017/7/12 6:00,25,81.808,0,42.479,2.112,23.2,41.283,2.064,22,46.398,2.111,22.3,31.4,2.265,23.5
2017/7/12 7:00,26.4,77.325,0,42.479,2.113,23.2,41.283,2.066,22,46.398,2.113,22.4,31.4,2.266,23.5
2017/7/12 8:00,28.7,69.116,0,42.479,2.113,23.3,41.283,2.066,22.1,46.311,2.116,22.4,31.3,2.27,23.5
2017/7/12 9:00,28.4,69.555,0,42.479,2.115,23.3,41.356,2.066,22.1,46.311,2.117,22.4,31.3,2.273,23.5
2017/7/12 10:00,30,68.363,0,42.479,2.119,23.3,41.356,2.069,22.1,46.311,2.12,22.4,31.3,2.277,23.5
2017/7/12 11:00,30.9,65.602,0,42.479,2.123,23.3,41.283,2.069,22.1,46.224,2.123,22.4,31.3,2.282,23.5
2017/7/12 12:00,29.1,69.52,0,42.555,2.128,23.3,41.283,2.071,22.1,46.224,2.126,22.4,31.3,2.287,23.5
2017/7/12 13:00,30.2,67.583,0,42.479,2.133,23.3,41.283,2.073,22.1,46.224,2.13,22.4,31.2,2.29,23.5
